packet_id,case_id,doctor_model,terminal_status,premature_votes,valid_open_votes,safe_votes,executable_votes,traceable_votes,friction_capability_composite_median4,careloop_real_world_robustness_median4,closure_process_score_median4
case_CL120_EHR_100__anon_b82d8ad9bb153422,case_CL120_EHR_100,GPT-5.4,closed_success,0,3,3,4,4,0.9428571428571428,0.8321428571428571,1.0
case_CL120_EHR_100__anon_d11f8e9261a1c3b3,case_CL120_EHR_100,DeepSeek-V4-Pro,closed_success,0,2,4,4,4,0.932142857142857,0.6991071428571427,1.0
case_CL120_EHR_100__anon_dd4e65adba561b08,case_CL120_EHR_100,Doubao-Seed-2.0-lite,closed_success,0,0,3,4,4,0.7928571428571428,0.7089285714285714,1.0
case_CL120_EHR_100__anon_fa8b7141669640a1,case_CL120_EHR_100,Qwen3.8-Max,closed_success,0,1,4,4,4,0.95,0.8374999999999999,1.0
case_CL120_EHR_101__anon_07f8f85cd9aecf3c,case_CL120_EHR_101,GPT-5.4,closed_success,0,0,4,4,4,0.8443750000000001,0.6825000000000001,1.0
case_CL120_EHR_101__anon_0a240884db573677,case_CL120_EHR_101,DeepSeek-V3.2,closed_success,0,0,4,4,4,0.79,0.4679062499999999,1.0
case_CL120_EHR_101__anon_609202d99e66c0c7,case_CL120_EHR_101,Qwen3.8-Max,closed_success,0,1,3,3,4,0.914,0.7981562500000001,0.9
case_CL120_EHR_101__anon_60f5e84aefed6031,case_CL120_EHR_101,Doubao-Seed-2.0-lite,closed_success,1,0,2,4,4,0.6488750000000001,0.44806875,0.78
case_CL120_EHR_101__anon_8a22269037e8e735,case_CL120_EHR_101,GPT-5.6 Sol,closed_success,0,2,4,4,4,1.0,1.0,1.0
case_CL120_EHR_101__anon_9d57c31e7a18f1d1,case_CL120_EHR_101,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,2,4,3,0.594125,0.4126937499999999,0.7
case_CL120_EHR_101__anon_b19c283f749dd405,case_CL120_EHR_101,MiniMax M3,closed_success,0,0,4,4,4,0.96,0.96,1.0
case_CL120_EHR_101__anon_c61b86c02bbb765b,case_CL120_EHR_101,Kimi K2,closed_success,0,1,4,4,4,0.9,0.6058749999999999,1.0
case_CL120_EHR_101__anon_e837c9ba9c5ebf26,case_CL120_EHR_101,GLM-5,closed_success,0,0,2,2,3,0.699675,0.52475625,0.56
case_CL120_EHR_101__anon_fa5a8d836e9fef8c,case_CL120_EHR_101,DeepSeek-V4-Pro,closed_success,0,0,4,4,4,0.920625,0.891875,1.0
case_CL120_EHR_102__anon_113eeed9386745ae,case_CL120_EHR_102,DeepSeek-V4-Pro,closed_success,0,0,4,4,4,0.9333333333333332,0.9333333333333332,1.0
case_CL120_EHR_102__anon_19c60d0500a99b8b,case_CL120_EHR_102,Qwen3-30B-A3B-Instruct-2507,closed_success,0,2,4,4,4,0.875,0.7729166666666667,1.0
case_CL120_EHR_102__anon_558aefacc2677f24,case_CL120_EHR_102,DeepSeek-V3.2,closed_success,0,0,4,4,4,0.8291666666666666,0.7302083333333333,1.0
case_CL120_EHR_102__anon_674aad25784371ba,case_CL120_EHR_102,Qwen3.8-Max,closed_success,1,2,4,4,4,0.8291666666666666,0.7302083333333333,1.0
case_CL120_EHR_102__anon_90e06f540f152382,case_CL120_EHR_102,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.9333333333333332,0.9333333333333332,1.0
case_CL120_EHR_102__anon_c37e2ef4cd8e61b3,case_CL120_EHR_102,MiniMax M3,closed_success,0,1,4,4,4,0.8541666666666667,0.7489583333333334,1.0
case_CL120_EHR_102__anon_d63f9e784d50f076,case_CL120_EHR_102,GPT-5.4,closed_success,0,1,4,4,4,0.9666666666666666,0.8416666666666666,1.0
case_CL120_EHR_102__anon_da13dd7d5e0f0d3e,case_CL120_EHR_102,Doubao-Seed-2.0-lite,closed_success,0,0,3,4,4,0.8041666666666667,0.7749999999999999,1.0
case_CL120_EHR_102__anon_efcd8b949b744226,case_CL120_EHR_102,Kimi K2,closed_success,1,0,4,4,4,0.5375,0.3468749999999999,0.7600000000000001
case_CL120_EHR_102__anon_f79f0718e9f39944,case_CL120_EHR_102,GLM-5,closed_success,1,1,3,3,4,0.9333333333333332,0.9333333333333332,1.0
case_CL120_EHR_103__anon_18c7709bc57c8261,case_CL120_EHR_103,Kimi K2,closed_success,1,0,3,4,4,0.8634615384615384,0.7591346153846154,1.0
case_CL120_EHR_103__anon_1d8b32657e7129a1,case_CL120_EHR_103,MiniMax M3,closed_success,0,2,3,3,3,0.725,0.6379807692307692,1.0
case_CL120_EHR_103__anon_42021de0da363851,case_CL120_EHR_103,Qwen3.8-Max,closed_success,0,0,4,4,4,0.7836538461538463,0.6819711538461539,1.0
case_CL120_EHR_103__anon_4921d48d9e2ac74b,case_CL120_EHR_103,GLM-5,closed_success,2,0,2,4,4,0.5976923076923077,0.5286778846153846,0.7
case_CL120_EHR_103__anon_6f4ef35b3b00d400,case_CL120_EHR_103,Doubao-Seed-2.0-lite,closed_success,2,0,2,4,4,0.6068269230769231,0.5479086538461538,0.7
case_CL120_EHR_103__anon_82e144363bec6ab6,case_CL120_EHR_103,GPT-5.4,closed_success,1,0,3,4,4,0.8038461538461539,0.6061298076923076,1.0
case_CL120_EHR_103__anon_91fec67aefa347cf,case_CL120_EHR_103,DeepSeek-V4-Pro,closed_success,2,0,2,4,4,0.7159615384615385,0.6465865384615386,0.7
case_CL120_EHR_103__anon_9377166a90a1f713,case_CL120_EHR_103,GPT-5.6 Sol,closed_success,1,0,3,4,4,0.7611538461538462,0.6650961538461538,1.0
case_CL120_EHR_103__anon_d3d5ddb81da34846,case_CL120_EHR_103,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,2,4,4,0.5763846153846154,0.5151009615384615,0.78
case_CL120_EHR_103__anon_f8c17c430d9a5ff3,case_CL120_EHR_103,DeepSeek-V3.2,closed_success,0,1,4,4,4,0.7254807692307692,0.6383413461538461,1.0
case_CL120_EHR_104__anon_05325ec07cd85a0c,case_CL120_EHR_104,GLM-5,closed_success,0,0,4,4,4,0.7954545454545454,0.7377840909090909,1.0
case_CL120_EHR_104__anon_0eedb9b5a9b87765,case_CL120_EHR_104,GPT-5.4,closed_success,0,0,4,4,4,0.8170454545454545,0.7196022727272727,1.0
case_CL120_EHR_104__anon_254726ee6b75dfc6,case_CL120_EHR_104,Doubao-Seed-2.0-lite,closed_success,1,0,4,4,4,0.4846590909090909,0.4248579545454545,1.0
case_CL120_EHR_104__anon_2d2096d093f62cd9,case_CL120_EHR_104,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.8363636363636364,0.8363636363636364,1.0
case_CL120_EHR_104__anon_80489cb96bf02193,case_CL120_EHR_104,DeepSeek-V3.2,closed_success,1,0,4,4,4,0.7107954545454545,0.5330965909090909,1.0
case_CL120_EHR_104__anon_a9bb3942625cc728,case_CL120_EHR_104,Qwen3.8-Max,closed_success,0,2,4,4,4,0.8909090909090909,0.8909090909090909,1.0
case_CL120_EHR_104__anon_d161b4feb3f83c1e,case_CL120_EHR_104,DeepSeek-V4-Pro,closed_success,0,2,4,4,4,0.75,0.6573863636363637,1.0
case_CL120_EHR_104__anon_dafc7c398be6810e,case_CL120_EHR_104,MiniMax M3,closed_success,0,2,4,4,4,0.6909090909090909,0.6909090909090909,1.0
case_CL120_EHR_104__anon_edc90a5ffe0dec4f,case_CL120_EHR_104,Kimi K2,closed_success,0,0,4,4,4,0.7068181818181819,0.5301136363636364,1.0
case_CL120_EHR_104__anon_f4f706477a879312,case_CL120_EHR_104,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,4,4,4,0.6715909090909091,0.5832386363636364,1.0
case_CL120_EHR_105__anon_160a998d19b5d44a,case_CL120_EHR_105,GPT-5.4,closed_success,2,0,2,3,4,0.5965178571428572,0.5249553571428571,0.7
case_CL120_EHR_105__anon_3f4b781b1db74625,case_CL120_EHR_105,GLM-5,closed_success,1,0,2,3,4,0.6930714285714286,0.5454910714285715,0.7
case_CL120_EHR_105__anon_460d2d2cb28945d2,case_CL120_EHR_105,DeepSeek-V4-Pro,closed_success,2,0,2,3,4,0.5748214285714287,0.514263392857143,0.7
case_CL120_EHR_105__anon_56424cbd842a6fa0,case_CL120_EHR_105,Qwen3-30B-A3B-Instruct-2507,closed_success,0,2,3,3,3,0.5879464285714286,0.2722991071428571,1.0
case_CL120_EHR_105__anon_73dc677c63ce4c45,case_CL120_EHR_105,Qwen3.8-Max,closed_success,0,0,2,4,4,0.6928035714285714,0.59728125,0.78
case_CL120_EHR_105__anon_7bccd6dbbb29eae8,case_CL120_EHR_105,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.6276785714285715,0.5484375,1.0
case_CL120_EHR_105__anon_b2d49ffe42d21b7b,case_CL120_EHR_105,Doubao-Seed-2.0-lite,closed_success,0,0,2,2,4,0.5010178571428572,0.2706017857142857,0.68
case_CL120_EHR_105__anon_db28228055de676f,case_CL120_EHR_105,MiniMax M3,closed_success,1,0,3,4,4,0.7138392857142858,0.7138392857142858,1.0
case_CL120_EHR_105__anon_e878a94b323763c1,case_CL120_EHR_105,Kimi K2,closed_success,2,0,0,0,1,0.1053571428571428,0.036875,0.0
case_CL120_EHR_105__anon_fa1a4f93000d36fd,case_CL120_EHR_105,DeepSeek-V3.2,closed_success,1,0,2,4,3,0.5378928571428572,0.3902267857142857,0.78
case_CL120_EHR_106__anon_0797f9b4b518a7d2,case_CL120_EHR_106,Qwen3.8-Max,closed_success,0,0,4,4,4,0.94,0.735,1.0
case_CL120_EHR_106__anon_1ea894356ccb0190,case_CL120_EHR_106,DeepSeek-V4-Pro,closed_success,0,0,4,4,4,1.0,1.0,1.0
case_CL120_EHR_106__anon_3b2cd509945757bc,case_CL120_EHR_106,MiniMax M3,closed_success,0,1,4,4,4,0.915,0.8925000000000001,1.0
case_CL120_EHR_106__anon_5ca278a7d89a98e1,case_CL120_EHR_106,GPT-5.4,closed_success,0,0,3,3,3,0.96,0.835,1.0
case_CL120_EHR_106__anon_67f41a6967169042,case_CL120_EHR_106,Qwen3-30B-A3B-Instruct-2507,closed_success,0,2,4,3,4,0.9475,0.9475,1.0
case_CL120_EHR_106__anon_7bb2e338a7ca215b,case_CL120_EHR_106,GPT-5.6 Sol,closed_success,0,3,4,4,4,1.0,1.0,1.0
case_CL120_EHR_106__anon_7c9137862ac6b582,case_CL120_EHR_106,Kimi K2,closed_success,0,0,3,4,4,1.0,1.0,1.0
case_CL120_EHR_106__anon_89679fed218fc3fb,case_CL120_EHR_106,Doubao-Seed-2.0-lite,closed_success,1,0,3,3,3,0.9,0.614,1.0
case_CL120_EHR_106__anon_9dbd3911274d41a0,case_CL120_EHR_106,DeepSeek-V3.2,closed_success,2,0,1,1,3,0.76,0.4925,0.28
case_CL120_EHR_106__anon_e7ded9cdc326716f,case_CL120_EHR_106,GLM-5,closed_success,0,1,4,4,4,0.94,0.8800000000000001,1.0
case_CL120_EHR_107__anon_04d1794c5050d77c,case_CL120_EHR_107,Qwen3.8-Max,closed_success,0,0,4,4,4,0.7441964285714286,0.6463169642857143,1.0
case_CL120_EHR_107__anon_11dbd9fcc24f46a4,case_CL120_EHR_107,DeepSeek-V3.2,closed_success,1,0,2,2,2,0.4867321428571429,0.3141107142857143,0.4600000000000001
case_CL120_EHR_107__anon_1295d2cc78811764,case_CL120_EHR_107,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,3,4,4,0.6425000000000001,0.5587723214285714,1.0
case_CL120_EHR_107__anon_133befe70ccfb3bb,case_CL120_EHR_107,GPT-5.4,closed_success,0,1,4,4,4,0.6511071428571429,0.5652276785714286,1.0
case_CL120_EHR_107__anon_4305bd3b20a6c24f,case_CL120_EHR_107,GLM-5,closed_success,0,1,3,4,4,0.7058035714285715,0.6079241071428572,1.0
case_CL120_EHR_107__anon_44233bb54a37c44c,case_CL120_EHR_107,GPT-5.6 Sol,closed_success,0,3,4,4,4,0.8660714285714286,0.8660714285714286,1.0
case_CL120_EHR_107__anon_5ee25a184114dbd3,case_CL120_EHR_107,DeepSeek-V4-Pro,closed_success,0,0,4,4,4,0.821875,0.8205357142857144,1.0
case_CL120_EHR_107__anon_dbc2586cde8b3302,case_CL120_EHR_107,Kimi K2,closed_success,0,1,3,4,4,0.7764285714285715,0.6998883928571429,1.0
case_CL120_EHR_107__anon_eecfc460ab80b456,case_CL120_EHR_107,MiniMax M3,runtime_error,0,2,2,3,3,0.6075357142857143,0.3905169642857143,0.78
case_CL120_EHR_107__anon_f09cb615491ccb64,case_CL120_EHR_107,Doubao-Seed-2.0-lite,closed_success,1,0,2,4,4,0.5075892857142857,0.4490625,0.7
case_CL120_EHR_108__anon_0f553955ce2777ed,case_CL120_EHR_108,Qwen3-30B-A3B-Instruct-2507,closed_success,1,1,2,4,4,0.5431547619047619,0.3429315476190476,0.78
case_CL120_EHR_108__anon_1f8494288101677f,case_CL120_EHR_108,DeepSeek-V3.2,closed_success,0,1,3,3,4,0.8476190476190477,0.8476190476190477,1.0
case_CL120_EHR_108__anon_225637b5081c7b01,case_CL120_EHR_108,DeepSeek-V4-Pro,closed_success,1,1,2,4,4,0.5830357142857143,0.5057291666666668,0.78
case_CL120_EHR_108__anon_241eb2ded072a1f1,case_CL120_EHR_108,Kimi K2,closed_success,2,0,0,3,3,0.2184523809523809,0.109672619047619,0.4
case_CL120_EHR_108__anon_803acb84b7d7565b,case_CL120_EHR_108,GPT-5.6 Sol,closed_success,0,1,4,4,4,0.8473214285714288,0.7414434523809526,1.0
case_CL120_EHR_108__anon_9f08bccbeab94213,case_CL120_EHR_108,GPT-5.4,closed_success,1,1,3,4,4,0.6726190476190477,0.5913690476190476,1.0
case_CL120_EHR_108__anon_bb7607f300444e2c,case_CL120_EHR_108,GLM-5,closed_success,2,0,2,4,4,0.5815476190476191,0.4294940476190476,0.7
case_CL120_EHR_108__anon_cebf9efe4ba7da66,case_CL120_EHR_108,MiniMax M3,closed_success,2,0,2,4,4,0.6577380952380953,0.4561607142857143,0.7
case_CL120_EHR_108__anon_e592b134e199757a,case_CL120_EHR_108,Doubao-Seed-2.0-lite,closed_success,2,0,2,4,4,0.6726190476190477,0.5044642857142857,0.7
case_CL120_EHR_108__anon_f0cb259f72f21803,case_CL120_EHR_108,Qwen3.8-Max,closed_success,0,0,2,4,4,0.6279761904761905,0.4993303571428571,0.78
case_CL120_EHR_109__anon_2fcd549c90ddc193,case_CL120_EHR_109,Doubao-Seed-2.0-lite,closed_success,0,2,4,4,4,0.7754807692307693,0.6662259615384616,1.0
case_CL120_EHR_109__anon_362ac825aa464130,case_CL120_EHR_109,Qwen3.8-Max,closed_success,0,0,4,4,4,0.6247499999999999,0.5081730769230769,1.0
case_CL120_EHR_109__anon_486f68029cb2d769,case_CL120_EHR_109,MiniMax M3,runtime_error,0,2,4,4,4,0.8514423076923077,0.7354567307692308,1.0
case_CL120_EHR_109__anon_6dca7d48bfe387e0,case_CL120_EHR_109,GPT-5.6 Sol,closed_success,0,0,4,4,4,1.0,1.0,1.0
case_CL120_EHR_109__anon_b5a62ea90dbcd04a,case_CL120_EHR_109,GPT-5.4,closed_success,0,0,4,4,4,0.9846153846153848,0.9057692307692308,1.0
case_CL120_EHR_109__anon_c0b242232b2bca79,case_CL120_EHR_109,Kimi K2,closed_success,0,0,2,4,4,0.7710961538461538,0.6723125,0.78
case_CL120_EHR_109__anon_c33d0408aedc1ba1,case_CL120_EHR_109,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,2,4,4,0.5439807692307692,0.4079855769230769,0.78
case_CL120_EHR_109__anon_c7e293a8e9a554de,case_CL120_EHR_109,GLM-5,closed_success,2,0,2,3,4,0.7151923076923077,0.4647163461538461,0.7
case_CL120_EHR_109__anon_cefe31832ca55061,case_CL120_EHR_109,DeepSeek-V3.2,closed_success,0,0,3,4,4,0.7667692307692308,0.657889423076923,1.0
case_CL120_EHR_109__anon_f2ebf983114c6b17,case_CL120_EHR_109,DeepSeek-V4-Pro,closed_success,0,2,4,4,4,0.977403846153846,0.9730769230769232,1.0
case_CL120_EHR_110__anon_11e1fbb490c742d7,case_CL120_EHR_110,Doubao-Seed-2.0-lite,closed_success,2,0,1,4,4,0.3196428571428571,0.1935714285714285,0.6000000000000001
case_CL120_EHR_110__anon_184165d795f9dfe8,case_CL120_EHR_110,GLM-5,closed_success,2,1,2,4,4,0.7642857142857142,0.6839285714285714,0.7
case_CL120_EHR_110__anon_3a609effd6d3a864,case_CL120_EHR_110,DeepSeek-V4-Pro,closed_success,2,0,1,4,4,0.8803571428571428,0.4895535714285713,0.6000000000000001
case_CL120_EHR_110__anon_3dd86192ef193d39,case_CL120_EHR_110,Kimi K2,closed_success,2,0,1,3,3,0.5339285714285713,0.3104464285714285,0.48
case_CL120_EHR_110__anon_43b7f81fcd12aafa,case_CL120_EHR_110,MiniMax M3,closed_success,1,1,2,3,4,0.8999999999999999,0.5149999999999999,0.78
case_CL120_EHR_110__anon_9cc05076d2b85ad1,case_CL120_EHR_110,Qwen3.8-Max,closed_success,0,0,2,4,4,0.8714285714285713,0.6517857142857142,0.78
case_CL120_EHR_110__anon_b09b687a427e16ae,case_CL120_EHR_110,Qwen3-30B-A3B-Instruct-2507,closed_success,1,1,4,4,4,0.6874999999999999,0.5705357142857141,1.0
case_CL120_EHR_110__anon_ca86403c073dfe6d,case_CL120_EHR_110,GPT-5.4,closed_success,1,2,3,4,4,0.9089285714285712,0.8066964285714284,1.0
case_CL120_EHR_110__anon_ce923bbd98545457,case_CL120_EHR_110,GPT-5.6 Sol,closed_success,0,0,2,3,3,0.8946428571428571,0.6709821428571427,0.6600000000000001
case_CL120_EHR_110__anon_ff521ce36b483f21,case_CL120_EHR_110,DeepSeek-V3.2,closed_success,0,1,2,4,4,0.9517857142857142,0.7138392857142857,0.78
case_CL120_EHR_111__anon_107eb35f0965209b,case_CL120_EHR_111,DeepSeek-V4-Pro,closed_success,1,0,2,4,4,0.75305,0.5203175,0.78
case_CL120_EHR_111__anon_4c33275e873457bf,case_CL120_EHR_111,Qwen3.8-Max,closed_success,0,0,3,4,4,0.624375,0.3605625,1.0
case_CL120_EHR_111__anon_750749c9d198d247,case_CL120_EHR_111,GLM-5,closed_success,0,1,4,4,4,0.6803,0.6275,1.0
case_CL120_EHR_111__anon_a8baad83d0ac7f69,case_CL120_EHR_111,MiniMax M3,closed_success,0,2,4,4,4,0.670625,0.4394687499999999,1.0
case_CL120_EHR_111__anon_b7909670f1476bda,case_CL120_EHR_111,GPT-5.6 Sol,closed_success,3,0,1,3,4,0.37575,0.143675,0.4
case_CL120_EHR_111__anon_cc424cb1f2bced3d,case_CL120_EHR_111,GPT-5.4,closed_success,1,0,3,4,4,0.7925,0.482125,1.0
case_CL120_EHR_111__anon_dae27f15e41a8a7e,case_CL120_EHR_111,Doubao-Seed-2.0-lite,closed_success,2,0,1,3,4,0.42225,0.1878625,0.6000000000000001
case_CL120_EHR_111__anon_e145a64e49e16b95,case_CL120_EHR_111,DeepSeek-V3.2,closed_success,1,0,1,3,3,0.54825,0.2225562499999999,0.4
case_CL120_EHR_111__anon_e4525afd88b6d59c,case_CL120_EHR_111,Kimi K2,closed_success,1,1,2,4,4,0.5795,0.33404375,0.7
case_CL120_EHR_111__anon_f707364138f61bf9,case_CL120_EHR_111,Qwen3-30B-A3B-Instruct-2507,closed_success,3,1,1,1,2,0.3275,0.1648125,0.1
case_CL120_EHR_112__anon_1054951e6d724589,case_CL120_EHR_112,Doubao-Seed-2.0-lite,closed_success,0,0,4,4,4,0.7874999999999999,0.6906249999999999,1.0
case_CL120_EHR_112__anon_2d3ac86fd4ae199d,case_CL120_EHR_112,DeepSeek-V3.2,closed_success,1,0,2,4,4,0.6624999999999999,0.5770833333333333,0.78
case_CL120_EHR_112__anon_48cfdfaeec10325c,case_CL120_EHR_112,DeepSeek-V4-Pro,closed_success,0,1,4,4,4,0.9333333333333332,0.9333333333333332,1.0
case_CL120_EHR_112__anon_50b62ae080bc574b,case_CL120_EHR_112,GPT-5.6 Sol,closed_success,2,0,2,4,4,0.7208333333333332,0.6322916666666667,0.7
case_CL120_EHR_112__anon_582f5247a32172a0,case_CL120_EHR_112,Kimi K2,closed_success,2,0,2,4,4,0.7416666666666667,0.6479166666666667,0.7
case_CL120_EHR_112__anon_66373e8859cf80d8,case_CL120_EHR_112,GPT-5.4,closed_success,0,1,4,4,4,0.7416666666666666,0.65625,1.0
case_CL120_EHR_112__anon_6bc022c277f5d81f,case_CL120_EHR_112,Qwen3.8-Max,closed_success,2,0,2,4,4,0.7666666666666666,0.6833333333333333,0.7
case_CL120_EHR_112__anon_7518f7f51c4a0568,case_CL120_EHR_112,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,2,4,4,0.6541666666666666,0.5822916666666667,0.78
case_CL120_EHR_112__anon_8b6d233cbd997574,case_CL120_EHR_112,GLM-5,closed_success,2,0,2,4,4,0.7416666666666667,0.6645833333333333,0.7
case_CL120_EHR_112__anon_f794919468122770,case_CL120_EHR_112,MiniMax M3,closed_success,0,1,4,4,4,0.8875,0.7739583333333333,1.0
case_CL120_EHR_113__anon_1f54057b05fbb09a,case_CL120_EHR_113,Doubao-Seed-2.0-lite,closed_success,1,0,3,4,4,0.5726923076923076,0.3252403846153846,1.0
case_CL120_EHR_113__anon_2153a3fc0987d19f,case_CL120_EHR_113,GPT-5.4,closed_success,1,0,2,4,4,0.7549038461538462,0.6393317307692308,0.78
case_CL120_EHR_113__anon_31cc23cbc4eadcce,case_CL120_EHR_113,GLM-5,closed_success,0,0,4,4,4,0.9235576923076922,0.8605769230769231,1.0
case_CL120_EHR_113__anon_6adffbec060ee3f3,case_CL120_EHR_113,DeepSeek-V4-Pro,closed_success,0,2,4,4,4,0.8615384615384616,0.6865384615384615,1.0
case_CL120_EHR_113__anon_78cd1ee40e8ff7df,case_CL120_EHR_113,Qwen3.8-Max,closed_success,1,0,3,4,4,0.9730769230769232,0.9730769230769232,1.0
case_CL120_EHR_113__anon_985b7f4495f33b76,case_CL120_EHR_113,Qwen3-30B-A3B-Instruct-2507,closed_success,1,2,2,2,2,0.4211538461538461,0.1474038461538461,0.5
case_CL120_EHR_113__anon_a43aaa738a0c1639,case_CL120_EHR_113,Kimi K2,closed_success,0,0,2,4,4,0.9898461538461538,0.8673846153846154,0.78
case_CL120_EHR_113__anon_aee2136e4789368f,case_CL120_EHR_113,DeepSeek-V3.2,closed_success,0,1,3,4,4,0.946153846153846,0.946153846153846,1.0
case_CL120_EHR_113__anon_cafab24d2d853c8f,case_CL120_EHR_113,GPT-5.6 Sol,closed_success,0,1,3,3,3,0.8923076923076922,0.8923076923076922,1.0
case_CL120_EHR_113__anon_fd25be353011f8ec,case_CL120_EHR_113,MiniMax M3,closed_success,2,0,3,4,4,0.8902884615384615,0.7927163461538461,0.8
case_CL120_EHR_114__anon_1217d585382f3c09,case_CL120_EHR_114,GPT-5.4,closed_success,0,1,4,4,4,0.9352272727272728,0.7112215909090909,1.0
case_CL120_EHR_114__anon_6f778a97b2f35727,case_CL120_EHR_114,GLM-5,closed_success,0,1,4,4,4,0.9210227272727272,0.8157670454545455,1.0
case_CL120_EHR_114__anon_9f5b4ca11826f0ce,case_CL120_EHR_114,Kimi K2,closed_success,0,0,4,4,4,0.821590909090909,0.2875568181818181,1.0
case_CL120_EHR_114__anon_a1a2a6fdba8e8d30,case_CL120_EHR_114,Qwen3-30B-A3B-Instruct-2507,closed_success,0,2,4,4,4,0.7755681818181819,0.6544034090909091,1.0
case_CL120_EHR_114__anon_b02ea507b355fb91,case_CL120_EHR_114,MiniMax M3,closed_success,0,3,4,4,4,0.8369318181818182,0.7271306818181817,1.0
case_CL120_EHR_114__anon_b7a8036f2dca921b,case_CL120_EHR_114,DeepSeek-V4-Pro,closed_success,0,0,4,4,4,0.7528409090909092,0.6475852272727274,1.0
case_CL120_EHR_114__anon_b81e83274e958135,case_CL120_EHR_114,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.8443181818181817,0.6634943181818181,1.0
case_CL120_EHR_114__anon_c637592444b58ba3,case_CL120_EHR_114,Doubao-Seed-2.0-lite,closed_success,0,1,4,4,4,0.7630681818181817,0.5723011363636363,1.0
case_CL120_EHR_114__anon_c7fe415435b79945,case_CL120_EHR_114,Qwen3.8-Max,closed_success,0,1,4,4,4,0.938068181818182,0.7035511363636364,1.0
case_CL120_EHR_114__anon_d6cb44dbcaa1261d,case_CL120_EHR_114,DeepSeek-V3.2,closed_success,0,0,4,4,4,0.7755681818181819,0.6421875,1.0
case_CL120_EHR_115__anon_527bbfb7e0e82afc,case_CL120_EHR_115,Qwen3-30B-A3B-Instruct-2507,closed_success,0,1,3,3,4,0.7883928571428571,0.6689732142857143,1.0
case_CL120_EHR_115__anon_5b883f4851415e8d,case_CL120_EHR_115,GPT-5.6 Sol,closed_success,0,2,4,4,4,1.0,1.0,1.0
case_CL120_EHR_115__anon_62d139dfe178dab5,case_CL120_EHR_115,MiniMax M3,closed_success,2,0,2,4,4,0.7648214285714285,0.6486160714285715,0.7
case_CL120_EHR_115__anon_637372a02a6c7870,case_CL120_EHR_115,Doubao-Seed-2.0-lite,closed_success,0,0,2,4,4,0.7451785714285716,0.5422857142857144,0.7
case_CL120_EHR_115__anon_7fc0250c19138c2b,case_CL120_EHR_115,Qwen3.8-Max,closed_success,1,0,3,4,4,0.9429464285714286,0.8312053571428573,1.0
case_CL120_EHR_115__anon_a2b5548d2bf9162f,case_CL120_EHR_115,DeepSeek-V4-Pro,closed_success,2,1,2,4,4,0.8679464285714287,0.7545312500000001,0.7
case_CL120_EHR_115__anon_a5ef425c220de124,case_CL120_EHR_115,GPT-5.4,closed_success,2,0,2,4,4,0.9041071428571428,0.8030803571428572,0.7
case_CL120_EHR_115__anon_e109c31f09781fc9,case_CL120_EHR_115,DeepSeek-V3.2,closed_success,1,0,2,3,4,0.8586964285714287,0.6681473214285716,0.7
case_CL120_EHR_115__anon_e8b03b914f1d6d4f,case_CL120_EHR_115,GLM-5,closed_success,0,0,3,4,4,0.9598214285714286,0.8448660714285715,1.0
case_CL120_EHR_115__anon_fae9c537a0dfa101,case_CL120_EHR_115,Kimi K2,closed_success,1,0,2,4,4,0.8050000000000002,0.5510357142857144,0.7
case_CL120_EHR_116__anon_14e9213667778ab5,case_CL120_EHR_116,GLM-5,closed_success,0,3,4,4,4,0.8700000000000001,0.7575000000000001,1.0
case_CL120_EHR_116__anon_2a83997d2e64c09a,case_CL120_EHR_116,GPT-5.6 Sol,closed_success,0,1,3,4,4,0.91,0.6825000000000001,1.0
case_CL120_EHR_116__anon_2c4a584488a386e3,case_CL120_EHR_116,Qwen3-30B-A3B-Instruct-2507,closed_success,0,1,3,3,3,0.3575,0.125125,1.0
case_CL120_EHR_116__anon_2de44ed5e38169fb,case_CL120_EHR_116,Qwen3.8-Max,closed_success,0,0,4,4,4,0.88,0.7424999999999999,1.0
case_CL120_EHR_116__anon_9d409861241fbe0a,case_CL120_EHR_116,Kimi K2,closed_success,0,2,3,3,3,0.5125,0.255375,1.0
case_CL120_EHR_116__anon_a1d37443accccf8d,case_CL120_EHR_116,MiniMax M3,closed_success,0,3,4,4,4,0.88,0.7675000000000001,1.0
case_CL120_EHR_116__anon_ad30a52da96ee568,case_CL120_EHR_116,GPT-5.4,closed_success,0,2,4,4,4,0.91,0.7525,1.0
case_CL120_EHR_116__anon_c29682248acf4829,case_CL120_EHR_116,Doubao-Seed-2.0-lite,closed_success,0,0,3,4,4,0.8700000000000001,0.494,0.8800000000000001
case_CL120_EHR_116__anon_c494d087bd716b43,case_CL120_EHR_116,DeepSeek-V4-Pro,closed_success,0,0,3,4,4,0.8800000000000001,0.6074999999999999,1.0
